Tool, Runtime
GumTree_all, 50816
GumTree_all, 56032
GumTree_all, 20937
GumTree_all, 17268
GumTree_all, 8962
GumTree_all, 35573
GumTree_all, 5129
GumTree_all, 54298
GumTree_all, 54301
GumTree_all, 51438
GumTree_all, 53473
GumTree_all, 54340
GumTree_all, 54414
GumTree_all, 42329
GumTree_all, 37985
GumTree_all, 57340
GumTree_all, 52286
GumTree_all, 59813
GumTree_all, 63384
GumTree_all, 10563
GumTree_all, 52541
GumTree_all, 55138
GumTree_all, 10428
GumTree_all, 51964
GumTree_all, 30983
GumTree_all, 36686
GumTree_all, 32360
GumTree_all, 36290
GumTree_all, 35891
GumTree_all, 33245
GumTree_all, 27373
GumTree_all, 34455
GumTree_all, 9719
GumTree_all, 33654
GumTree_all, 34191
GumTree_all, 33823
GumTree_all, 34133
GumTree_all, 34902
GumTree_all, 36192
GumTree_all, 36062
GumTree_all, 35739
GumTree_all, 35412
GumTree_all, 32715
GumTree_all, 36461
GumTree_all, 30844
GumTree_all, 32056
GumTree_all, 34295
GumTree_all, 5759
GumTree_all, 33503
GumTree_all, 32583
GumTree_all, 33578
GumTree_all, 35714
GumTree_all, 35813
GumTree_all, 31176
GumTree_all, 326
GumTree_all, 16264
GumTree_all, 15676
GumTree_all, 416
GumTree_all, 134
GumTree_all, 198
GumTree_all, 214
GumTree_all, 509
GumTree_all, 9998
GumTree_all, 8703
GumTree_all, 8817
GumTree_all, 1300
GumTree_all, 1097
GumTree_all, 26281
GumTree_all, 9355
GumTree_all, 2149
GumTree_all, 2140
GumTree_all, 2124
GumTree_all, 3982
GumTree_all, 4039
GumTree_all, 3919
GumTree_all, 5349
GumTree_all, 5660
GumTree_all, 5312
GumTree_all, 5230
GumTree_all, 5334
GumTree_all, 9292
GumTree_all, 8586
GumTree_all, 6822
GumTree_all, 13891
GumTree_all, 14068
GumTree_all, 6735
GumTree_all, 7839
GumTree_all, 7963
GumTree_all, 941
GumTree_all, 14573
GumTree_all, 14591
GumTree_all, 5594
GumTree_all, 3918
GumTree_all, 1034
GumTree_all, 1028
GumTree_all, 3690
GumTree_all, 700
GumTree_all, 612
GumTree_all, 267
GumTree_all, 622
GumTree_all, 629
GumTree_all, 625
GumTree_all, 632
GumTree_all, 615
GumTree_all, 272
GumTree_all, 611
GumTree_all, 614
GumTree_all, 270
GumTree_all, 617
GumTree_all, 614
GumTree_all, 623
GumTree_all, 17841
GumTree_all, 17076
GumTree_all, 17259
GumTree_all, 17401
GumTree_all, 19929
GumTree_all, 13237
GumTree_all, 17449
GumTree_all, 8256
GumTree_all, 1992
GumTree_all, 1882
GumTree_all, 2161
GumTree_all, 270
GumTree_all, 11767
GumTree_all, 1316
GumTree_all, 2665
GumTree_all, 8268
GumTree_all, 8266
GumTree_all, 1326
GumTree_all, 20570
GumTree_all, 1878
GumTree_all, 8246
GumTree_all, 9007
GumTree_all, 10606
GumTree_all, 52627
GumTree_all, 51356
GumTree_all, 51620
GumTree_all, 51914
GumTree_all, 10054
GumTree_all, 52120
GumTree_all, 5931
GumTree_all, 8695
GumTree_all, 5964
GumTree_all, 11220
GumTree_all, 51927
GumTree_all, 51744
GumTree_all, 51950
GumTree_all, 17877
GumTree_all, 25338
GumTree_all, 10695
GumTree_all, 6085
GumTree_all, 15966
GumTree_all, 51758
GumTree_all, 51177
GumTree_all, 6373
GumTree_all, 25163
GumTree_all, 52196
GumTree_all, 14498
GumTree_all, 10074
GumTree_all, 2622
GumTree_all, 28515
GumTree_all, 5755
GumTree_all, 27491
GumTree_all, 27645
GumTree_all, 2467
GumTree_all, 27513
GumTree_all, 11773
GumTree_all, 28249
GumTree_all, 1321
GumTree_all, 27142
GumTree_all, 27547
GumTree_all, 26665
GumTree_all, 5771
GumTree_all, 30380
GumTree_all, 6698
GumTree_all, 34145
GumTree_all, 38623
GumTree_all, 13503
GumTree_all, 1151
GumTree_all, 1154
GumTree_all, 17951
GumTree_all, 36891
GumTree_all, 34044
GumTree_all, 27295
GumTree_all, 10670
GumTree_all, 10314
GumTree_all, 8684
GumTree_all, 10302
GumTree_all, 36768
GumTree_all, 33073
GumTree_all, 10517
GumTree_all, 11044
GumTree_all, 16481
GumTree_all, 13310
GumTree_all, 10577
GumTree_all, 35881
GumTree_all, 4370
GumTree_all, 13963
GumTree_all, 14086
GumTree_all, 2605
GumTree_all, 18062
GumTree_all, 10639
GumTree_all, 10596
GumTree_all, 101687
GumTree_all, 102991
GumTree_all, 28316
GumTree_all, 100939
GumTree_all, 35257
GumTree_all, 59147
GumTree_all, 90930
GumTree_all, 33101
GumTree_all, 13361
GumTree_all, 102077
GumTree_all, 87099
GumTree_all, 101981
GumTree_all, 101895
GumTree_all, 102194
GumTree_all, 84779
GumTree_all, 94454
GumTree_all, 121139
GumTree_all, 122249
GumTree_all, 105552
GumTree_all, 104347
GumTree_all, 58574
GumTree_all, 102273
GumTree_all, 73756
GumTree_all, 103281
GumTree_all, 101596
GumTree_all, 102765
GumTree_all, 13113
GumTree_all, 69484
GumTree_all, 102528
GumTree_all, 102087
GumTree_all, 103082
GumTree_all, 53455
GumTree_all, 101615
GumTree_all, 90135
GumTree_all, 102333
GumTree_all, 102510
GumTree_all, 53096
GumTree_all, 102214
GumTree_all, 102728
GumTree_all, 5525
GumTree_all, 5274
GumTree_all, 2499
GumTree_all, 1141
GumTree_all, 1129
GumTree_all, 3670
GumTree_all, 2916
GumTree_all, 1131
GumTree_all, 63680
GumTree_all, 62390
GumTree_all, 41972
GumTree_all, 64284
GumTree_all, 55410
GumTree_all, 19989
GumTree_all, 54893
GumTree_all, 64056
GumTree_all, 61939
GumTree_all, 68511
GumTree_all, 67555
GumTree_all, 20024
GumTree_all, 67761
GumTree_all, 67712
GumTree_all, 52389
GumTree_all, 23214
GumTree_all, 67295
GumTree_all, 17081
GumTree_all, 17474
GumTree_all, 37699
GumTree_all, 67387
GumTree_all, 67529
GumTree_all, 67517
GumTree_all, 60895
GumTree_all, 36311
GumTree_all, 53155
GumTree_all, 37391
GumTree_all, 67504
GumTree_all, 67672
GumTree_all, 11875
GumTree_all, 52908
GumTree_all, 55843
GumTree_all, 55591
GumTree_all, 59562
GumTree_all, 63208
GumTree_all, 41625
GumTree_all, 625
GumTree_all, 615
GumTree_all, 6051
GumTree_all, 5839
GumTree_all, 6450
GumTree_all, 7184
GumTree_all, 6551
GumTree_all, 5872
GumTree_all, 5730
GumTree_all, 4021
GumTree_all, 5714
GumTree_all, 6461
GumTree_all, 5805
GumTree_all, 6793
GumTree_all, 6452
GumTree_all, 5897
GumTree_all, 7368
GumTree_all, 919
GumTree_all, 2419
GumTree_all, 2291
GumTree_all, 1641
GumTree_all, 2319
GumTree_all, 2513
GumTree_all, 9317
GumTree_all, 3170
GumTree_all, 9362
GumTree_all, 1794
GumTree_all, 9728
GumTree_all, 1737
GumTree_all, 9421
GumTree_all, 10205
GumTree_all, 9388
GumTree_all, 3790
GumTree_all, 3759
GumTree_all, 1724
GumTree_all, 9319
GumTree_all, 2457
GumTree_all, 9611
GumTree_all, 9561
GumTree_all, 1735
GumTree_all, 9791
GumTree_all, 9711
GumTree_all, 9357
GumTree_all, 2612
GumTree_all, 2649
GumTree_all, 2594
GumTree_all, 11784
GumTree_all, 2439
GumTree_all, 27988
GumTree_all, 25947
GumTree_all, 26416
GumTree_all, 26981
GumTree_all, 10074
GumTree_all, 22158
GumTree_all, 21867
GumTree_all, 14829
GumTree_all, 5471
GumTree_all, 9842
GumTree_all, 4240
GumTree_all, 26826
GumTree_all, 5479
GumTree_all, 5295
GumTree_all, 6373
GumTree_all, 4512
GumTree_all, 6079
GumTree_all, 8211
GumTree_all, 8321
GumTree_all, 8054
GumTree_all, 7943
GumTree_all, 2386
GumTree_all, 2548
GumTree_all, 2530
GumTree_all, 2291
GumTree_all, 2226
GumTree_all, 2225
GumTree_all, 2223
GumTree_all, 8089
GumTree_all, 6280
GumTree_all, 6310
GumTree_all, 1919
GumTree_all, 2558
GumTree_all, 3428
GumTree_all, 1330
GumTree_all, 10281
GumTree_all, 12787
GumTree_all, 1444
GumTree_all, 11731
GumTree_all, 5571
GumTree_all, 5576
GumTree_all, 789
GumTree_all, 1437
GumTree_all, 1299
GumTree_all, 2949
GumTree_all, 7046
GumTree_all, 2939
GumTree_all, 2162
GumTree_all, 2359
GumTree_all, 2207
GumTree_all, 572
GumTree_all, 3135
GumTree_all, 3026
GumTree_all, 3011
GumTree_all, 10788
GumTree_all, 7970
GumTree_all, 7788
GumTree_all, 6966
GumTree_all, 10296
GumTree_all, 8357
GumTree_all, 9115
GumTree_all, 10305
GumTree_all, 11074
GumTree_all, 10329
GumTree_all, 9551
GumTree_all, 9526
GumTree_all, 10609
GumTree_all, 355
GumTree_all, 136
GumTree_all, 129
GumTree_all, 13855
GumTree_all, 15094
GumTree_all, 15480
GumTree_all, 17900
GumTree_all, 17840
GumTree_all, 16622
GumTree_all, 991
