file_name, repository,element_key,parent_commit_id,commit_id,commit_time, change_type,element_file_before,element_file_after,element_name_before,element_name_after,result,comment
checkstyle-WhitespaceAroundCheck.json,"https://github.com/checkstyle/checkstyle.git","src/main/java/com.puppycrawl.tools.checkstyle.checks.whitespace.(public)WhitespaceAroundCheck(28)",3bd6412e39a141b980901f291391ff1bcc4a61f3,2e8126e99047befc39560342981b0b8e7cabea21,1054727729,moved,src/checkstyle/com/puppycrawl/tools/checkstyle/checks/WhitespaceAroundCheck.java,src/checkstyle/com/puppycrawl/tools/checkstyle/checks/whitespace/WhitespaceAroundCheck.java,"src/checkstyle/com.puppycrawl.tools.checkstyle.checks.(public)WhitespaceAroundCheck(25)","src/checkstyle/com.puppycrawl.tools.checkstyle.checks.whitespace.(public)WhitespaceAroundCheck(25)",TP,"Move Class com.puppycrawl.tools.checkstyle.checks.WhitespaceAroundCheck moved to com.puppycrawl.tools.checkstyle.checks.whitespace.WhitespaceAroundCheck"
checkstyle-WhitespaceAroundCheck.json,"https://github.com/checkstyle/checkstyle.git","src/main/java/com.puppycrawl.tools.checkstyle.checks.whitespace.(public)WhitespaceAroundCheck(28)",15b4a0f888fb1d5b374fdd5ae11ec1865113c30d,1d528505f9e45f64c40700871823fa3f774abd5c,1032108959,moved,src/checkstyle/com/puppycrawl/tools/checkstyle/checks/WhitespaceAroundCheck.java,src/checkstyle/com/puppycrawl/tools/checkstyle/checks/WhitespaceAroundCheck.java,"src/checkstyle/com/puppycrawl/tools/checkstyle/checks/visitor.checks.(public)WhitespaceAroundCheck(17)","src/checkstyle/com.puppycrawl.tools.checkstyle.checks.(public)WhitespaceAroundCheck(26)",TP,"Move Class visitor.checks.WhitespaceAroundCheck moved to com.puppycrawl.tools.checkstyle.checks.WhitespaceAroundCheck"
checkstyle-WhitespaceAroundCheck.json,"https://github.com/checkstyle/checkstyle.git","src/main/java/com.puppycrawl.tools.checkstyle.checks.whitespace.(public)WhitespaceAroundCheck(28)",19257b2cdb950aac0b729ee8a3a979e5605163f9,15b4a0f888fb1d5b374fdd5ae11ec1865113c30d,1032107737,introduced,src/checkstyle/com/puppycrawl/tools/checkstyle/checks/WhitespaceAroundCheck.java,src/checkstyle/com/puppycrawl/tools/checkstyle/checks/WhitespaceAroundCheck.java,"src/checkstyle/com/puppycrawl/tools/checkstyle/checks/visitor.checks.(public)WhitespaceAroundCheck(17)","src/checkstyle/com/puppycrawl/tools/checkstyle/checks/visitor.checks.(public)WhitespaceAroundCheck(17)",TP,"new class"
commons-lang-DateUtils.json,"https://github.com/apache/commons-lang.git","src/main/java/org.apache.commons.lang3.time.(public)DateUtils(31)",6b32246f5f9f77c74b32a5290cdbdd4e0f5c71c6,fc5c081e22a61bb5a6810af302be3f22f7966df4,1262484686,container change,src/java/org/apache/commons/lang3/time/DateUtils.java,src/main/java/org/apache/commons/lang3/time/DateUtils.java,"src/java/org.apache.commons.lang3.time.(public)DateUtils(28)","src/main/java/org.apache.commons.lang3.time.(public)DateUtils(28)",TP,"Move Source Folder src to src/main"
commons-lang-DateUtils.json,"https://github.com/apache/commons-lang.git","src/main/java/org.apache.commons.lang3.time.(public)DateUtils(31)",debc02c6d9b94c717b4182ae4dd7a97d47293a52,c6e8f706dc7a236cc2a49f979d857ee92d0abd7c,1260446198,moved,src/java/org/apache/commons/lang3/time/DateUtils.java,src/java/org/apache/commons/lang3/time/DateUtils.java,"src/java/org.apache.commons.lang.time.(public)DateUtils(28)","src/java/org.apache.commons.lang3.time.(public)DateUtils(28)",TP,"Move Class org.apache.commons.lang.time.DateUtils moved to org.apache.commons.lang3.time.DateUtils"
commons-lang-DateUtils.json,"https://github.com/apache/commons-lang.git","src/main/java/org.apache.commons.lang3.time.(public)DateUtils(31)",375d7d0954cae60c4c7292cc65abbc972178857c,debc02c6d9b94c717b4182ae4dd7a97d47293a52,1260444831,container change,src/java/org/apache/commons/lang/time/DateUtils.java,src/java/org/apache/commons/lang3/time/DateUtils.java,"src/java/org.apache.commons.lang.time.(public)DateUtils(28)","src/java/org.apache.commons.lang.time.(public)DateUtils(28)",TP,"Move Source Folder src/java/org/apache/commons/lang to src/java/org/apache/commons/lang3"
commons-lang-DateUtils.json,"https://github.com/apache/commons-lang.git","src/main/java/org.apache.commons.lang3.time.(public)DateUtils(31)",9bb3f9b9a3e513cbac7f02d6ee97995d741d09de,73ee6c3d270a91bd447f732b24c4d65169b0c8d6,1055114063,modifier change,src/java/org/apache/commons/lang/time/DateUtils.java,src/java/org/apache/commons/lang/time/DateUtils.java,"src/java/org.apache.commons.lang.time.(public)(final)DateUtils(65)","src/java/org.apache.commons.lang.time.(public)DateUtils(68)",TP,"Remove Class Modifier final in class org.apache.commons.lang.time.DateUtils"
commons-lang-DateUtils.json,"https://github.com/apache/commons-lang.git","src/main/java/org.apache.commons.lang3.time.(public)DateUtils(31)",55feeb72b96de4da9cc3535762ddf6b9d04209f7,9c4166dbb25e1a0b53e0d776cddc9feececccc78,1040254220,moved,src/java/org/apache/commons/lang/DateUtils.java,src/java/org/apache/commons/lang/time/DateUtils.java,"src/java/org.apache.commons.lang.(public)(final)DateUtils(65)","src/java/org.apache.commons.lang.time.(public)(final)DateUtils(65)",TP,"Move Class org.apache.commons.lang.DateUtils moved to org.apache.commons.lang.time.DateUtils"
commons-lang-DateUtils.json,"https://github.com/apache/commons-lang.git","src/main/java/org.apache.commons.lang3.time.(public)DateUtils(31)",89959e286b63340788af1c519f0f7dc9f47237bf,26c6a7c28f95231873661e5b0240392c0662b202,1040075321,introduced,src/java/org/apache/commons/lang/DateUtils.java,src/java/org/apache/commons/lang/DateUtils.java,"src/java/org.apache.commons.lang.(public)(final)DateUtils(65)","src/java/org.apache.commons.lang.(public)(final)DateUtils(65)",TP,"new class"
commons-lang-DurationFormatUtils.json,"https://github.com/apache/commons-lang.git","src/main/java/org.apache.commons.lang3.time.(public)DurationFormatUtils(28)",6b32246f5f9f77c74b32a5290cdbdd4e0f5c71c6,fc5c081e22a61bb5a6810af302be3f22f7966df4,1262484686,container change,src/java/org/apache/commons/lang3/time/DurationFormatUtils.java,src/main/java/org/apache/commons/lang3/time/DurationFormatUtils.java,"src/java/org.apache.commons.lang3.time.(public)DurationFormatUtils(27)","src/main/java/org.apache.commons.lang3.time.(public)DurationFormatUtils(27)",TP,"Move Source Folder src to src/main"
